local_timestamp,datetime,node_id,pm_pct_fs,epoch,julian_day,CO2_QC_level,PM_QC_level,CO2_ppm,PM_ug/m3
2018-03-09 14:00:00,2018-03-09 22:00:00,56,0.21248,1520632800.0,68.91666666666667,1a,2,426.7,4.5566308499999995
2018-03-09 15:00:00,2018-03-09 23:00:00,56,0.22443,1520636400.0,68.95833333333333,1a,2,429.3,4.785613799999999
2018-03-09 16:00:00,2018-03-10 00:00:00,56,0.11507,1520640000.0,69.0,1,2,-999,2.72083605
2018-03-09 17:00:00,2018-03-10 01:00:00,56,0.12205,1520643600.0,69.04166666666667,1a,2,424.1,2.8645327499999995
2018-03-09 18:00:00,2018-03-10 02:00:00,56,0.13277,1520647200.0,69.08333333333333,1,2,-999,3.07044825
2018-03-09 19:00:00,2018-03-10 03:00:00,56,0.11306,1520650800.0,69.125,1,2,-999,2.69968695
2018-03-09 20:00:00,2018-03-10 04:00:00,56,0.10212,1520654400.0,69.16666666666667,1,2,-999,2.4937242
2018-03-09 21:00:00,2018-03-10 05:00:00,56,0.1325,1520658000.0,69.20833333333333,1,2,-999,3.075126
2018-03-09 22:00:00,2018-03-10 06:00:00,56,0.12813,1520661600.0,69.25,1a,2,425.7,3.0033249
2018-03-09 23:00:00,2018-03-10 07:00:00,56,0.1292,1520665200.0,69.29166666666667,1,2,-999,3.02714835
2018-03-10 00:00:00,2018-03-10 08:00:00,56,0.12784,1520668800.0,69.33333333333333,1,2,-999,3.00144435
2018-03-10 01:00:00,2018-03-10 09:00:00,56,0.10936,1520672400.0,69.375,1a,2,434.1,2.6525125499999995
2018-03-10 02:00:00,2018-03-10 10:00:00,56,0.13633,1520676000.0,69.41666666666667,1a,2,442.1,3.17715765
2018-03-10 03:00:00,2018-03-10 11:00:00,56,0.15295,1520679600.0,69.45833333333333,1a,2,453.9,3.5021148
2018-03-10 04:00:00,2018-03-10 12:00:00,56,0.18955,1520683200.0,69.5,1a,2,443.8,4.1970772499999995
2018-03-10 05:00:00,2018-03-10 13:00:00,56,0.23925,1520686800.0,69.54166666666667,1,2,-999,5.1379854
2018-03-10 06:00:00,2018-03-10 14:00:00,56,0.19126,1520690400.0,69.58333333333333,1,2,-999,4.2309744
2018-03-10 07:00:00,2018-03-10 15:00:00,56,0.21828,1520694000.0,69.625,1a,2,434.4,4.7416523999999995
2018-03-10 08:00:00,2018-03-10 16:00:00,56,0.27017,1520697600.0,69.66666666666667,1a,2,447.9,5.7223734
2018-03-10 09:00:00,2018-03-10 17:00:00,56,0.33183,1520701200.0,69.70833333333333,1,2,-999,6.887747399999999
2018-03-10 10:00:00,2018-03-10 18:00:00,56,0.1834,1520704800.0,69.75,1a,2,433.7,4.082420399999999
2018-03-10 11:00:00,2018-03-10 19:00:00,56,0.18738,1520708400.0,69.79166666666667,1,2,-999,4.157642399999999
2018-03-10 12:00:00,2018-03-10 20:00:00,56,0.19092,1520712000.0,69.83333333333333,1a,2,433.5,4.2245484
2018-03-10 13:00:00,2018-03-10 21:00:00,56,0.14574,1520715600.0,69.875,1a,2,437.0,3.3706464
2018-03-10 14:00:00,2018-03-10 22:00:00,56,0.24083,1520719200.0,69.91666666666667,1a,2,437.6,5.167847399999999
2018-03-10 15:00:00,2018-03-10 23:00:00,56,0.18199,1520722800.0,69.95833333333333,1,2,-999,4.0557714
2018-03-10 16:00:00,2018-03-11 00:00:00,56,0.18017,1520726400.0,70.0,1a,2,439.0,4.0213734
2018-03-10 17:00:00,2018-03-11 01:00:00,56,0.17581,1520730000.0,70.04166666666667,1a,2,432.9,3.9389693999999995
2018-03-10 18:00:00,2018-03-11 02:00:00,56,0.11936,1520733600.0,70.08333333333333,1a,2,435.8,2.8720643999999997
2018-03-10 19:00:00,2018-03-11 03:00:00,56,0.15704,1520737200.0,70.125,1a,2,441.4,3.5842164
2018-03-10 20:00:00,2018-03-11 04:00:00,56,0.13147,1520740800.0,70.16666666666667,1a,2,427.0,3.1009434
2018-03-10 21:00:00,2018-03-11 05:00:00,56,0.20791,1520744400.0,70.20833333333333,1a,2,425.8,4.5456594
2018-03-10 22:00:00,2018-03-11 06:00:00,56,0.21273,1520748000.0,70.25,1a,2,430.2,4.6367574
2018-03-10 23:00:00,2018-03-11 07:00:00,56,0.11738,1520751600.0,70.29166666666667,1a,2,425.9,2.8346424
2018-03-11 00:00:00,2018-03-11 08:00:00,56,0.12381,1520755200.0,70.33333333333333,1a,2,414.7,2.9561694
2018-03-11 01:00:00,2018-03-11 09:00:00,56,0.06672,1520758800.0,70.375,1a,2,432.6,1.8771684
2018-03-11 03:00:00,2018-03-11 10:00:00,56,0.1406,1520762400.0,70.41666666666667,1a,2,419.7,3.2735004
2018-03-11 04:00:00,2018-03-11 11:00:00,56,0.10814,1520766000.0,70.45833333333333,1,2,-999,2.6600064
2018-03-11 05:00:00,2018-03-11 12:00:00,56,0.11433,1520769600.0,70.5,1a,2,413.5,2.7769974
2018-03-11 06:00:00,2018-03-11 13:00:00,56,0.07484,1520773200.0,70.54166666666667,1,2,-999,2.0306364
2018-03-11 07:00:00,2018-03-11 14:00:00,56,0.07179,1520776800.0,70.58333333333333,1a,2,452.0,1.9729914000000002
2018-03-11 08:00:00,2018-03-11 15:00:00,56,0.07024,1520780400.0,70.625,1a,2,461.2,1.9436963999999999
2018-03-11 09:00:00,2018-03-11 16:00:00,56,0.1051,1520784000.0,70.66666666666667,1a,2,473.8,2.6025503999999997
2018-03-11 10:00:00,2018-03-11 17:00:00,56,0.13795,1520787600.0,70.70833333333333,1a,2,475.2,3.2234153999999995
2018-03-11 11:00:00,2018-03-11 18:00:00,56,0.13716,1520791200.0,70.75,1a,2,473.5,3.2084844
2018-03-11 12:00:00,2018-03-11 19:00:00,56,0.13932,1520794800.0,70.79166666666667,1,2,-999,3.2493084
2018-03-11 13:00:00,2018-03-11 20:00:00,56,0.15623,1520798400.0,70.83333333333333,1a,2,469.0,3.5689074
2018-03-11 14:00:00,2018-03-11 21:00:00,56,0.14425,1520802000.0,70.875,1a,2,461.8,3.3424853999999997
2018-03-11 15:00:00,2018-03-11 22:00:00,56,0.08012,1520805600.0,70.91666666666667,1a,2,454.5,2.1304283999999996
2018-03-11 16:00:00,2018-03-11 23:00:00,56,0.09968,1520809200.0,70.95833333333333,1,2,-999,2.5001124
2018-03-11 17:00:00,2018-03-12 00:00:00,56,0.11262,1520812800.0,71.0,1a,2,444.2,2.7446783999999997
2018-03-11 18:00:00,2018-03-12 01:00:00,56,0.20212,1520816400.0,71.04166666666667,1,2,-999,4.436228399999999
2018-03-11 19:00:00,2018-03-12 02:00:00,56,0.20132,1520820000.0,71.08333333333333,1a,2,439.3,4.4211084
2018-03-11 20:00:00,2018-03-12 03:00:00,56,0.28558,1520823600.0,71.125,1a,2,432.1,6.0136224
2018-03-11 21:00:00,2018-03-12 04:00:00,56,0.15656,1520827200.0,71.16666666666667,1a,2,421.1,3.5751444
2018-03-11 22:00:00,2018-03-12 05:00:00,56,0.12319,1520830800.0,71.20833333333333,1a,2,415.7,2.9444513999999997
2018-03-11 23:00:00,2018-03-12 06:00:00,56,0.13421,1520834400.0,71.25,1,2,-999,3.1527293999999997
2018-03-12 00:00:00,2018-03-12 07:00:00,56,0.06392,1520838000.0,71.29166666666667,1a,2,411.3,1.8242484
2018-03-12 01:00:00,2018-03-12 08:00:00,56,0.07216,1520841600.0,71.33333333333333,1a,2,414.2,1.9799843999999998
2018-03-12 02:00:00,2018-03-12 09:00:00,56,0.07944,1520845200.0,71.375,1a,2,429.4,2.1175764
2018-03-12 03:00:00,2018-03-12 10:00:00,56,0.11081,1520848800.0,71.41666666666667,1a,2,426.9,2.7104694
2018-03-12 04:00:00,2018-03-12 11:00:00,56,0.12674,1520852400.0,71.45833333333333,1a,2,419.3,3.0115464
2018-03-12 05:00:00,2018-03-12 12:00:00,56,0.129,1520856000.0,71.5,1,2,-999,3.0542604
2018-03-12 06:00:00,2018-03-12 13:00:00,56,0.12025,1520859600.0,71.54166666666667,1a,2,428.6,2.8888854
2018-03-12 07:00:00,2018-03-12 14:00:00,56,0.17001,1520863200.0,71.58333333333333,1a,2,442.4,3.8293494
2018-03-12 08:00:00,2018-03-12 15:00:00,56,0.12492,1520866800.0,71.625,1a,2,433.4,2.9771484
2018-03-12 09:00:00,2018-03-12 16:00:00,56,0.23182,1520870400.0,71.66666666666667,1a,2,470.2,4.9975584
2018-03-12 10:00:00,2018-03-12 17:00:00,56,0.19982,1520874000.0,71.70833333333333,1a,2,484.4,4.392758399999999
2018-03-12 11:00:00,2018-03-12 18:00:00,56,0.1996,1520877600.0,71.75,1a,2,470.0,4.3886004
2018-03-12 12:00:00,2018-03-12 19:00:00,56,0.17241,1520881200.0,71.79166666666667,1a,2,455.2,3.8747094
2018-03-12 13:00:00,2018-03-12 20:00:00,56,0.28299,1520884800.0,71.83333333333333,1a,2,459.6,5.96309325
2018-03-12 14:00:00,2018-03-12 21:00:00,56,0.22061,1520888400.0,71.875,1a,2,447.9,4.78411125
2018-03-12 15:00:00,2018-03-12 22:00:00,56,0.2415,1520892000.0,71.91666666666667,1,2,-999,5.178932249999999
2018-03-12 16:00:00,2018-03-12 23:00:00,56,0.50713,1520895600.0,71.95833333333333,1a,2,424.8,10.199339249999998
2018-03-12 17:00:00,2018-03-13 00:00:00,56,0.10144,1520899200.0,72.0,1a,2,414.8,2.53179825
2018-03-12 18:00:00,2018-03-13 01:00:00,56,0.11982,1520902800.0,72.04166666666667,1a,2,415.4,2.87918025
2018-03-12 19:00:00,2018-03-13 02:00:00,56,0.11482,1520906400.0,72.08333333333333,1a,2,415.5,2.78468025
2018-03-12 20:00:00,2018-03-13 03:00:00,56,0.24118,1520910000.0,72.125,1a,2,419.3,5.172884249999999
2018-03-12 21:00:00,2018-03-13 04:00:00,56,0.31133,1520913600.0,72.16666666666667,1a,2,420.9,6.498719249999999
2018-03-12 22:00:00,2018-03-13 05:00:00,56,0.31837,1520917200.0,72.20833333333333,1,2,-999,6.631775249999999
2018-03-12 23:00:00,2018-03-13 06:00:00,56,0.05295,1520920800.0,72.25,1a,2,415.1,1.61533725
2018-03-13 00:00:00,2018-03-13 07:00:00,56,1.24582,1520924400.0,72.29166666666667,1a,2,418.2,24.16058025
2018-03-13 01:00:00,2018-03-13 08:00:00,56,0.87723,1520928000.0,72.33333333333333,1a,2,419.8,17.19422925
2018-03-13 02:00:00,2018-03-13 09:00:00,56,0.07044,1520931600.0,72.375,1a,2,412.3,1.94589825
2018-03-13 03:00:00,2018-03-13 10:00:00,56,0.07774,1520935200.0,72.41666666666667,1,2,-999,2.08386825
2018-03-13 04:00:00,2018-03-13 11:00:00,56,0.09,1520938800.0,72.45833333333333,1a,2,419.6,2.31558225
2018-03-13 05:00:00,2018-03-13 12:00:00,56,0.11091,1520942400.0,72.5,1a,2,419.0,2.71078125
2018-03-13 06:00:00,2018-03-13 13:00:00,56,0.20131,1520946000.0,72.54166666666667,1a,2,412.5,4.4161188
2018-03-13 07:00:00,2018-03-13 14:00:00,56,0.77157,1520949600.0,72.58333333333333,1a,2,413.5,15.194032799999999
2018-03-13 08:00:00,2018-03-13 15:00:00,56,0.4498,1520953200.0,72.625,1a,2,420.8,9.112579799999999
2018-03-13 09:00:00,2018-03-13 16:00:00,56,0.09047,1520956800.0,72.66666666666667,1a,2,429.8,2.3212428
2018-03-13 10:00:00,2018-03-13 17:00:00,56,2.352,1520960400.0,72.70833333333333,1a,2,434.9,45.0641598
2018-03-13 11:00:00,2018-03-13 18:00:00,56,0.46104,1520964000.0,72.75,1a,2,427.0,9.325015800000001
2018-03-13 12:00:00,2018-03-13 19:00:00,56,0.59564,1520967600.0,72.79166666666667,1a,2,426.4,11.868955799999998
2018-03-13 13:00:00,2018-03-13 20:00:00,56,1.3118,1520971200.0,72.83333333333333,1a,2,430.3,25.404379799999997
2018-03-13 14:00:00,2018-03-13 21:00:00,56,0.7879,1520974800.0,72.875,1a,2,431.6,15.5026698
2018-03-13 15:00:00,2018-03-13 22:00:00,56,1.30767,1520978400.0,72.91666666666667,1a,2,425.3,25.3263228
2018-03-13 16:00:00,2018-03-13 23:00:00,56,0.88865,1520982000.0,72.95833333333333,1a,2,423.8,17.4068448
2018-03-13 17:00:00,2018-03-14 00:00:00,56,0.79856,1520985600.0,73.0,1a,2,423.4,15.7041438
2018-03-13 18:00:00,2018-03-14 01:00:00,56,0.80279,1520989200.0,73.04166666666667,1a,2,423.5,15.7840908
2018-03-13 19:00:00,2018-03-14 02:00:00,56,0.58976,1520992800.0,73.08333333333333,1a,2,426.7,11.757823799999999
2018-03-13 20:00:00,2018-03-14 03:00:00,56,0.53731,1520996400.0,73.125,1a,2,435.5,10.766518799999998
2018-03-13 21:00:00,2018-03-14 04:00:00,56,0.29344,1521000000.0,73.16666666666667,1a,2,416.7,6.157375799999999
2018-03-13 22:00:00,2018-03-14 05:00:00,56,0.57252,1521003600.0,73.20833333333333,1a,2,414.0,11.4319878
2018-03-13 23:00:00,2018-03-14 06:00:00,56,0.51498,1521007200.0,73.25,1a,2,412.7,10.3444818
2018-03-14 00:00:00,2018-03-14 07:00:00,56,0.4109,1521010800.0,73.29166666666667,1a,2,409.0,8.377369799999999
2018-03-14 01:00:00,2018-03-14 08:00:00,56,0.32775,1521014400.0,73.33333333333333,1a,2,406.4,6.805834799999999
2018-03-14 02:00:00,2018-03-14 09:00:00,56,0.26893,1521018000.0,73.375,1,2,-999,5.6941368
2018-03-14 03:00:00,2018-03-14 10:00:00,56,0.23881,1521021600.0,73.41666666666667,1a,2,414.6,5.1248688
2018-03-14 04:00:00,2018-03-14 11:00:00,56,0.20121,1521025200.0,73.45833333333333,1a,2,414.4,4.4142288
2018-03-14 05:00:00,2018-03-14 12:00:00,56,0.09916,1521028800.0,73.5,1a,2,412.4,2.4854838
2018-03-14 06:00:00,2018-03-14 13:00:00,56,0.27808,1521032400.0,73.54166666666667,1a,2,409.9,5.867071799999999
2018-03-14 07:00:00,2018-03-14 14:00:00,56,0.233,1521036000.0,73.58333333333333,1a,2,411.7,5.0150597999999995
2018-03-14 08:00:00,2018-03-14 15:00:00,56,0.23601,1521039600.0,73.625,1a,2,415.5,5.0719487999999995
2018-03-14 09:00:00,2018-03-14 16:00:00,56,0.25699,1521043200.0,73.66666666666667,1a,2,416.7,5.4684707999999995
2018-03-14 10:00:00,2018-03-14 17:00:00,56,0.23122,1521046800.0,73.70833333333333,1,2,-999,4.9814178
2018-03-14 11:00:00,2018-03-14 18:00:00,56,0.106,1521050400.0,73.75,1a,2,413.1,2.6147598
2018-03-14 12:00:00,2018-03-14 19:00:00,56,0.14657,1521054000.0,73.79166666666667,1,2,-999,3.3815327999999996
2018-03-14 13:00:00,2018-03-14 20:00:00,56,0.12752,1521057600.0,73.83333333333333,1,2,-999,3.0214878
2018-03-14 14:00:00,2018-03-14 21:00:00,56,0.07598,1521061200.0,73.875,1a,2,426.3,2.0473818
2018-03-14 15:00:00,2018-03-14 22:00:00,56,0.0737,1521064800.0,73.91666666666667,1a,2,427.5,2.0042898
2018-03-14 16:00:00,2018-03-14 23:00:00,56,0.11024,1521068400.0,73.95833333333333,1a,2,427.2,2.6948958000000003
2018-03-14 17:00:00,2018-03-15 00:00:00,56,0.14004,1521072000.0,74.0,1a,2,422.2,3.2581157999999997
2018-03-14 18:00:00,2018-03-15 01:00:00,56,0.14993,1521075600.0,74.04166666666667,1a,2,422.7,3.4450367999999996
2018-03-14 19:00:00,2018-03-15 02:00:00,56,0.16569,1521079200.0,74.08333333333333,1a,2,420.1,3.7429008
2018-03-14 20:00:00,2018-03-15 03:00:00,56,0.1644,1521082800.0,74.125,1a,2,413.4,3.7185197999999993
2018-03-14 21:00:00,2018-03-15 04:00:00,56,0.33324,1521086400.0,74.16666666666667,1a,2,410.4,6.909595799999999
2018-03-14 22:00:00,2018-03-15 05:00:00,56,0.45012,1521090000.0,74.20833333333333,1,2,-999,9.1186278
2018-03-14 23:00:00,2018-03-15 06:00:00,56,0.42143,1521093600.0,74.25,1a,2,411.0,8.5763868
2018-03-15 00:00:00,2018-03-15 07:00:00,56,0.38919,1521097200.0,74.29166666666667,1a,2,412.1,7.967050799999999
2018-03-15 01:00:00,2018-03-15 08:00:00,56,0.39417,1521100800.0,74.33333333333333,1a,2,408.7,8.0611728
2018-03-15 02:00:00,2018-03-15 09:00:00,56,0.39644,1521104400.0,74.375,1a,2,406.5,8.1040758
2018-03-15 03:00:00,2018-03-15 10:00:00,56,0.33039,1521108000.0,74.41666666666667,1a,2,406.7,6.8557308
2018-03-15 04:00:00,2018-03-15 11:00:00,56,0.24422,1521111600.0,74.45833333333333,1a,2,409.3,5.227117799999999
2018-03-15 05:00:00,2018-03-15 12:00:00,56,0.28797,1521115200.0,74.5,1a,2,408.9,6.0539928
2018-03-15 06:00:00,2018-03-15 13:00:00,56,0.45165,1521118800.0,74.54166666666667,1a,2,408.9,9.1475448
2018-03-15 07:00:00,2018-03-15 14:00:00,56,0.52115,1521122400.0,74.58333333333333,1a,2,411.5,10.4610948
2018-03-15 08:00:00,2018-03-15 15:00:00,56,0.50162,1521126000.0,74.625,1a,2,417.2,10.091977799999999
2018-03-15 09:00:00,2018-03-15 16:00:00,56,0.39156,1521129600.0,74.66666666666667,1a,2,423.8,8.0118438
2018-03-15 10:00:00,2018-03-15 17:00:00,56,0.57771,1521133200.0,74.70833333333333,1,2,-999,11.530078799999998
2018-03-15 11:00:00,2018-03-15 18:00:00,56,0.29385,1521136800.0,74.75,1a,2,428.2,6.165124799999999
2018-03-15 12:00:00,2018-03-15 19:00:00,56,0.28626,1521140400.0,74.79166666666667,1a,2,424.1,6.0211445999999995
2018-03-15 13:00:00,2018-03-15 20:00:00,56,0.29773,1521144000.0,74.83333333333333,1a,2,426.3,6.237927599999999
2018-03-15 14:00:00,2018-03-15 21:00:00,56,0.25894,1521147600.0,74.875,1a,2,423.7,5.5047966
2018-03-15 15:00:00,2018-03-15 22:00:00,56,0.35241,1521151200.0,74.91666666666667,1a,2,422.5,7.2713795999999995
2018-03-15 16:00:00,2018-03-15 23:00:00,56,0.27603,1521154800.0,74.95833333333333,1a,2,418.0,5.827797599999999
2018-03-15 17:00:00,2018-03-16 00:00:00,56,0.29747,1521158400.0,75.0,1a,2,420.7,6.2330136
2018-03-15 18:00:00,2018-03-16 01:00:00,56,0.33995,1521162000.0,75.04166666666667,1a,2,421.0,7.0358855999999985
2018-03-15 19:00:00,2018-03-16 02:00:00,56,0.27146,1521165600.0,75.08333333333333,1a,2,431.2,5.741424599999999
2018-03-15 20:00:00,2018-03-16 03:00:00,56,0.23847,1521169200.0,75.125,1a,2,440.1,5.1179136
2018-03-15 21:00:00,2018-03-16 04:00:00,56,0.31019,1521172800.0,75.16666666666667,1a,2,434.7,6.4734216
2018-03-15 22:00:00,2018-03-16 05:00:00,56,0.31145,1521176400.0,75.20833333333333,1,2,-999,6.4972356
2018-03-15 23:00:00,2018-03-16 06:00:00,56,0.34675,1521180000.0,75.25,1a,2,427.0,7.164405599999999
2018-03-16 00:00:00,2018-03-16 07:00:00,56,0.22457,1521183600.0,75.29166666666667,1a,2,420.5,4.855203599999999
2018-03-16 01:00:00,2018-03-16 08:00:00,56,0.23456,1521187200.0,75.33333333333333,1,2,-999,5.0440146
2018-03-16 02:00:00,2018-03-16 09:00:00,56,0.26422,1521190800.0,75.375,1,2,-999,5.6045886
2018-03-16 03:00:00,2018-03-16 10:00:00,56,0.27494,1521194400.0,75.41666666666667,1a,2,416.5,5.8071966
2018-03-16 04:00:00,2018-03-16 11:00:00,56,0.29696,1521198000.0,75.45833333333333,1a,2,417.4,6.2233746
2018-03-16 05:00:00,2018-03-16 12:00:00,56,0.27541,1521201600.0,75.5,1a,2,408.9,5.816079599999999
2018-03-16 06:00:00,2018-03-16 13:00:00,56,0.35141,1521205200.0,75.54166666666667,1a,2,405.3,7.252479599999999
2018-03-16 07:00:00,2018-03-16 14:00:00,56,0.37139,1521208800.0,75.58333333333333,1,2,-999,7.6301016
2018-03-16 08:00:00,2018-03-16 15:00:00,56,0.2855,1521212400.0,75.625,1a,2,414.9,6.006780599999999
2018-03-16 09:00:00,2018-03-16 16:00:00,56,0.28616,1521216000.0,75.66666666666667,1a,2,421.7,6.0192546
2018-03-16 10:00:00,2018-03-16 17:00:00,56,0.21873,1521219600.0,75.70833333333333,1,2,-999,4.7448276
2018-03-16 11:00:00,2018-03-16 18:00:00,56,0.72502,1521223200.0,75.75,1,2,-999,14.313708599999998
2018-03-16 12:00:00,2018-03-16 19:00:00,56,0.65025,1521226800.0,75.79166666666667,1a,2,430.1,12.900555599999999
2018-03-16 13:00:00,2018-03-16 20:00:00,56,0.14733,1521230400.0,75.83333333333333,1a,2,430.0,3.3953675999999993
2018-03-16 14:00:00,2018-03-16 21:00:00,56,0.14905,1521234000.0,75.875,1,2,-999,3.4278755999999992
2018-03-16 15:00:00,2018-03-16 22:00:00,56,0.188,1521237600.0,75.91666666666667,1a,2,425.0,4.1640306
2018-03-16 16:00:00,2018-03-16 23:00:00,56,0.19093,1521241200.0,75.95833333333333,1a,2,424.9,4.219407599999999
2018-03-16 17:00:00,2018-03-17 00:00:00,56,0.20276,1521244800.0,76.0,1a,2,421.1,4.4429946
2018-03-16 18:00:00,2018-03-17 01:00:00,56,0.20943,1521248400.0,76.04166666666667,1a,2,420.5,4.5690576
2018-03-16 19:00:00,2018-03-17 02:00:00,56,0.23908,1521252000.0,76.08333333333333,1a,2,418.1,5.129442599999999
2018-03-16 20:00:00,2018-03-17 03:00:00,56,0.22031,1521255600.0,76.125,1a,2,411.8,4.774689599999999
2018-03-16 21:00:00,2018-03-17 04:00:00,56,0.22298,1521259200.0,76.16666666666667,1a,2,411.4,4.8251526
2018-03-16 22:00:00,2018-03-17 05:00:00,56,0.18734,1521262800.0,76.20833333333333,1a,2,415.5,4.151556599999999
2018-03-16 23:00:00,2018-03-17 06:00:00,56,0.17491,1521266400.0,76.25,1a,2,418.9,3.9055163999999998
2018-03-17 00:00:00,2018-03-17 07:00:00,56,0.14879,1521270000.0,76.29166666666667,1a,2,413.2,3.4118484
2018-03-17 01:00:00,2018-03-17 08:00:00,56,0.16344,1521273600.0,76.33333333333333,1a,2,408.4,3.6887334
2018-03-17 02:00:00,2018-03-17 09:00:00,56,0.25584,1521277200.0,76.375,1a,2,408.2,5.4350933999999995
2018-03-17 03:00:00,2018-03-17 10:00:00,56,0.22449,1521280800.0,76.41666666666667,1,2,-999,4.842578399999999
2018-03-17 04:00:00,2018-03-17 11:00:00,56,0.20982,1521284400.0,76.45833333333333,1,2,-999,4.565315399999999
2018-03-17 05:00:00,2018-03-17 12:00:00,56,0.10798,1521288000.0,76.5,1a,2,410.2,2.6405393999999998
2018-03-17 06:00:00,2018-03-17 13:00:00,56,0.09687,1521291600.0,76.54166666666667,1a,2,410.4,2.4305603999999996
2018-03-17 07:00:00,2018-03-17 14:00:00,56,0.18633,1521295200.0,76.58333333333333,1a,2,413.3,4.1213543999999995
2018-03-17 08:00:00,2018-03-17 15:00:00,56,0.17213,1521298800.0,76.625,1a,2,409.2,3.8529744
2018-03-17 09:00:00,2018-03-17 16:00:00,56,0.16975,1521302400.0,76.66666666666667,1a,2,413.6,3.8079924
2018-03-17 10:00:00,2018-03-17 17:00:00,56,0.2062,1521306000.0,76.70833333333333,1a,2,424.8,4.4968974
2018-03-17 11:00:00,2018-03-17 18:00:00,56,0.13481,1521309600.0,76.75,1a,2,428.7,3.1476264
2018-03-17 12:00:00,2018-03-17 19:00:00,56,0.09901,1521313200.0,76.79166666666667,1a,2,424.9,2.4710064
2018-03-17 13:00:00,2018-03-17 20:00:00,56,0.19749,1521316800.0,76.83333333333333,1a,2,415.5,4.3322784
2018-03-17 14:00:00,2018-03-17 21:00:00,56,0.05587,1521320400.0,76.875,1a,2,409.8,1.6556604
2018-03-17 15:00:00,2018-03-17 22:00:00,56,0.06738,1521324000.0,76.91666666666667,1a,2,414.4,1.8731993999999996
2018-03-17 16:00:00,2018-03-17 23:00:00,56,0.04954,1521327600.0,76.95833333333333,1a,2,411.3,1.5360234
2018-03-17 17:00:00,2018-03-18 00:00:00,56,0.06328,1521331200.0,77.0,1a,2,408.1,1.7957093999999998
2018-03-17 18:00:00,2018-03-18 01:00:00,56,0.07158,1521334800.0,77.04166666666667,1a,2,411.1,1.9525793999999999
2018-03-17 19:00:00,2018-03-18 02:00:00,56,0.05226,1521338400.0,77.08333333333333,1a,2,413.5,1.5874313999999998
2018-03-17 20:00:00,2018-03-18 03:00:00,56,0.065,1521342000.0,77.125,1,2,-999,1.8282173999999998
2018-03-17 21:00:00,2018-03-18 04:00:00,56,0.086,1521345600.0,77.16666666666667,1,2,-999,2.2251173999999994
2018-03-17 22:00:00,2018-03-18 05:00:00,56,0.09756,1521349200.0,77.20833333333333,1a,2,410.6,2.4436013999999995
2018-03-17 23:00:00,2018-03-18 06:00:00,56,0.10594,1521352800.0,77.25,1a,2,411.5,2.6019834
2018-03-18 00:00:00,2018-03-18 07:00:00,56,0.10797,1521356400.0,77.29166666666667,1a,2,411.3,2.6403503999999995
2018-03-18 01:00:00,2018-03-18 08:00:00,56,0.11941,1521360000.0,77.33333333333333,1a,2,412.8,2.8565663999999997
2018-03-18 02:00:00,2018-03-18 09:00:00,56,0.10031,1521363600.0,77.375,1a,2,411.1,2.4955763999999996
2018-03-18 03:00:00,2018-03-18 10:00:00,56,0.09904,1521367200.0,77.41666666666667,1a,2,412.9,2.4715733999999996
2018-03-18 04:00:00,2018-03-18 11:00:00,56,0.12314,1521370800.0,77.45833333333333,1a,2,417.8,2.9270633999999998
2018-03-18 05:00:00,2018-03-18 12:00:00,56,0.12994,1521374400.0,77.5,1,2,-999,3.0555833999999997
2018-03-18 06:00:00,2018-03-18 13:00:00,56,0.24268,1521378000.0,77.54166666666667,1a,2,415.1,5.1863694
2018-03-18 07:00:00,2018-03-18 14:00:00,56,0.26104,1521381600.0,77.58333333333333,1a,2,416.9,5.5333733999999986
2018-03-18 08:00:00,2018-03-18 15:00:00,56,0.2855,1521385200.0,77.625,1a,2,414.7,5.9956673999999985
2018-03-18 09:00:00,2018-03-18 16:00:00,56,0.22021,1521388800.0,77.66666666666667,1a,2,434.2,4.7616863999999985
2018-03-18 10:00:00,2018-03-18 17:00:00,56,0.20079,1521392400.0,77.70833333333333,1a,2,433.1,4.3946483999999995
2018-03-18 11:00:00,2018-03-18 18:00:00,56,0.14608,1521396000.0,77.75,1a,2,430.5,3.360629399999999
2018-03-18 12:00:00,2018-03-18 19:00:00,56,0.19966,1521399600.0,77.79166666666667,1,2,-999,4.373291399999999
2018-03-18 13:00:00,2018-03-18 20:00:00,56,0.19812,1521403200.0,77.83333333333333,1a,2,453.0,4.344185399999999
2018-03-18 14:00:00,2018-03-18 21:00:00,56,0.16927,1521406800.0,77.875,1a,2,447.1,3.7989203999999996
2018-03-18 15:00:00,2018-03-18 22:00:00,56,0.18906,1521410400.0,77.91666666666667,1a,2,442.2,4.1729514
2018-03-18 16:00:00,2018-03-18 23:00:00,56,0.14896,1521414000.0,77.95833333333333,1,2,-999,3.4150614
2018-03-18 17:00:00,2018-03-19 00:00:00,56,0.12393,1521417600.0,78.0,1a,2,434.8,2.9419943999999996
2018-03-18 18:00:00,2018-03-19 01:00:00,56,0.15333,1521421200.0,78.04166666666667,1a,2,431.8,3.4976543999999996
2018-03-18 19:00:00,2018-03-19 02:00:00,56,0.14285,1521424800.0,78.08333333333333,1a,2,419.9,3.2995824
2018-03-18 20:00:00,2018-03-19 03:00:00,56,0.1159,1521428400.0,78.125,1a,2,411.7,2.7902273999999996
2018-03-18 21:00:00,2018-03-19 04:00:00,56,0.08194,1521432000.0,78.16666666666667,1a,2,410.5,2.1483833999999997
